date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,is_competitive,total_goals,goal_diff,winner,home_avg_gf_5,home_avg_ga_5,home_avg_gf_10,home_avg_ga_10,home_avg_gf_20,home_avg_ga_20,home_win_rate_10,home_draw_rate_10,home_days_rest,away_avg_gf_5,away_avg_ga_5,away_avg_gf_10,away_avg_ga_10,away_avg_gf_20,away_avg_ga_20,away_win_rate_10,away_draw_rate_10,away_days_rest,home_fifa_rank,away_fifa_rank,h2h_played,h2h_home_gd,h2h_avg_gd,time_weight,sample_weight,rank_diff,form_gf_diff,form_ga_diff,win_rate_diff
2019-11-13,Malawi,South Sudan,1.0,0.0,African Cup of Nations qualification,Blantyre,Malawi,False,True,1.0,1.0,Malawi,0.8,0.4,1.2,0.6,0.75,0.8,0.4,0.6,31.0,0.8,1.2,0.6,1.8,0.75,2.2,0.2,0.2,31.0,124.0,162.0,1,1.0,1.0,0.04825517521480308,0.04825517521480308,38.0,0.6,-1.2000000000000002,0.2
2019-11-13,Burkina Faso,Uganda,0.0,0.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,True,0.0,0.0,Draw,0.6,0.4,0.8,0.6,1.25,1.1,0.4,0.3,34.0,0.6,1.0,0.7,0.6,0.85,0.65,0.3,0.5,31.0,60.0,79.0,2,4.0,2.0,0.04825517521480308,0.04825517521480308,19.0,0.10000000000000009,0.0,0.10000000000000003
2019-11-13,Sudan,São Tomé and Príncipe,4.0,0.0,African Cup of Nations qualification,Omdurman,Sudan,False,True,4.0,4.0,Sudan,1.4,1.4,1.0,1.8,0.95,1.3,0.2,0.1,64.0,1.4,1.6,1.0,2.0,0.9,2.15,0.2,0.0,31.0,128.0,,0,0.0,0.0,0.04825517521480308,0.04825517521480308,,0.0,-0.19999999999999996,0.0
2019-11-13,Angola,Gambia,1.0,3.0,African Cup of Nations qualification,Luanda,Angola,False,True,4.0,-2.0,Gambia,0.8,0.6,1.3,0.6,1.05,0.7,0.6,0.2,64.0,0.8,1.0,1.0,1.0,0.75,1.05,0.2,0.5,31.0,120.0,166.0,4,-1.0,-0.25,0.04825517521480308,0.04825517521480308,46.0,0.30000000000000004,-0.4,0.39999999999999997
2019-11-13,Central African Republic,Burundi,2.0,0.0,African Cup of Nations qualification,Bangui,Central African Republic,False,True,2.0,2.0,Central African Republic,0.8,1.2,1.2,1.3,1.3,1.5,0.3,0.5,31.0,0.4,1.2,1.1,1.3,1.1,1.05,0.1,0.5,66.0,112.0,143.0,0,4.0,3.0,0.04825517521480308,0.04825517521480308,31.0,0.09999999999999987,0.0,0.19999999999999998
2019-11-13,Cameroon,Cape Verde,0.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,True,0.0,0.0,Draw,0.8,0.6,1.0,0.8,1.05,1.05,0.3,0.4,32.0,1.0,0.8,0.9,1.3,0.85,1.25,0.3,0.3,34.0,52.0,,2,-3.0,-1.5,0.04825517521480308,0.04825517521480308,,0.09999999999999998,-0.5,0.0
2019-11-13,Guinea-Bissau,Eswatini,3.0,0.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,True,3.0,3.0,Guinea-Bissau,0.6,1.0,0.8,1.2,0.7,1.3,0.3,0.3,64.0,1.0,2.0,0.7,2.2,0.55,1.6,0.0,0.3,64.0,123.0,147.0,0,6.0,3.0,0.04825517521480308,0.04825517521480308,24.0,0.10000000000000009,-1.0000000000000002,0.3
2019-11-13,Senegal,Congo,2.0,0.0,African Cup of Nations qualification,Thiès,Senegal,False,True,2.0,2.0,Senegal,0.8,0.4,1.2,0.4,1.4,0.6,0.7,0.1,34.0,1.2,1.4,1.1,1.7,0.9,1.65,0.1,0.5,34.0,20.0,92.0,1,2.0,2.0,0.04825517521480308,0.04825517521480308,72.0,0.09999999999999987,-1.2999999999999998,0.6
2019-11-13,Nigeria,Benin,2.0,1.0,African Cup of Nations qualification,Uyo,Nigeria,False,True,3.0,1.0,Nigeria,1.4,1.2,1.2,1.1,1.5,0.9,0.5,0.2,31.0,1.0,1.2,1.1,0.9,1.05,0.9,0.3,0.5,31.0,35.0,82.0,1,1.0,1.0,0.04825517521480308,0.04825517521480308,47.0,0.09999999999999987,0.20000000000000007,0.2
2019-11-13,Sierra Leone,Lesotho,1.0,1.0,African Cup of Nations qualification,Freetown,Sierra Leone,False,True,2.0,0.0,Draw,0.6,1.6,0.8,1.2,0.7,1.35,0.4,0.2,66.0,1.0,1.2,0.6,1.1,0.7,1.0,0.1,0.6,31.0,117.0,138.0,0,2.0,2.0,0.04825517521480308,0.04825517521480308,21.0,0.20000000000000007,0.09999999999999987,0.30000000000000004
2019-11-14,Mali,Guinea,2.0,2.0,African Cup of Nations qualification,Bamako,Mali,False,True,4.0,0.0,Draw,0.8,1.0,1.5,1.2,1.15,1.05,0.3,0.3,32.0,0.8,1.6,0.8,1.5,1.05,1.6,0.1,0.3,30.0,59.0,78.0,4,4.0,1.0,0.048316339564438544,0.048316339564438544,19.0,0.7,-0.30000000000000004,0.19999999999999998
2019-11-14,Ghana,South Africa,2.0,0.0,African Cup of Nations qualification,Cape Coast,Ghana,False,True,2.0,2.0,Ghana,1.0,0.6,1.3,0.7,1.6,0.7,0.4,0.5,129.0,1.0,0.8,0.8,0.8,1.35,0.6,0.3,0.4,32.0,51.0,72.0,4,2.0,0.5,0.048316339564438544,0.048316339564438544,21.0,0.5,-0.10000000000000009,0.10000000000000003
2019-11-14,DR Congo,Gabon,0.0,0.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,True,0.0,0.0,Draw,2.0,1.8,1.2,1.4,1.25,1.4,0.2,0.4,33.0,1.2,0.8,1.0,0.6,0.8,0.95,0.4,0.4,30.0,,87.0,2,2.0,1.0,0.048316339564438544,0.048316339564438544,,0.19999999999999996,0.7999999999999999,-0.2
2019-11-14,Mozambique,Rwanda,2.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False,True,2.0,2.0,Mozambique,1.0,0.2,1.0,0.8,1.2,1.15,0.4,0.3,32.0,2.6,1.0,1.9,1.3,1.55,1.4,0.4,0.3,31.0,112.0,129.0,2,-1.0,-0.5,0.048316339564438544,0.048316339564438544,17.0,-0.8999999999999999,-0.5,0.0
2019-11-14,Egypt,Kenya,1.0,1.0,African Cup of Nations qualification,Alexandria,Egypt,False,True,2.0,0.0,Draw,1.2,0.2,1.2,0.4,1.5,0.85,0.7,0.1,7.0,0.8,1.8,0.9,1.1,1.1,1.15,0.3,0.3,32.0,49.0,108.0,3,2.0,0.6666666666666666,0.048316339564438544,0.048316339564438544,59.0,0.29999999999999993,-0.7000000000000001,0.39999999999999997
2019-11-14,Togo,Comoros,0.0,1.0,African Cup of Nations qualification,Lomé,Togo,False,True,1.0,-1.0,Comoros,1.2,1.2,1.1,1.3,1.05,1.15,0.2,0.5,32.0,1.2,0.6,1.0,1.3,1.0,1.5,0.4,0.1,33.0,124.0,142.0,4,10.0,2.5,0.048316339564438544,0.048316339564438544,18.0,0.10000000000000009,0.0,-0.2
2019-11-14,Algeria,Zambia,5.0,0.0,African Cup of Nations qualification,Blida,Algeria,False,True,5.0,5.0,Algeria,1.6,0.4,1.8,0.3,1.6,0.65,0.8,0.2,30.0,1.8,1.8,1.7,1.4,1.35,1.35,0.4,0.4,5.0,38.0,81.0,2,-1.0,-0.5,0.048316339564438544,0.048316339564438544,43.0,0.10000000000000009,-1.0999999999999999,0.4
2019-11-14,England,Montenegro,7.0,0.0,UEFA Euro qualification,London,England,False,True,7.0,7.0,England,3.2,1.0,3.2,1.0,2.35,1.05,0.7,0.1,31.0,0.4,1.8,0.6,1.9,0.8,1.55,0.1,0.3,31.0,4.0,61.0,5,2.0,0.4,0.048316339564438544,0.048316339564438544,57.0,2.6,-0.8999999999999999,0.6
2019-11-14,Czechia,Kosovo,2.0,1.0,UEFA Euro qualification,Plzeň,Czech Republic,False,True,3.0,1.0,Czechia,2.2,1.2,1.6,1.5,1.4,1.6,0.6,0.0,31.0,2.2,1.6,2.4,1.2,2.0,1.05,0.6,0.3,31.0,43.0,114.0,1,14.0,3.0,0.048316339564438544,0.048316339564438544,71.0,-0.7999999999999998,0.30000000000000004,0.0
2019-11-14,Portugal,Lithuania,6.0,0.0,UEFA Euro qualification,Faro-Loulé,Portugal,False,True,6.0,6.0,Portugal,2.8,1.0,1.9,0.8,1.8,0.9,0.5,0.4,31.0,0.6,3.2,0.6,2.6,0.5,2.35,0.0,0.2,31.0,6.0,132.0,1,-0.0,-0.0,0.048316339564438544,0.048316339564438544,126.0,1.2999999999999998,-1.8,0.5
2019-11-14,Serbia,Luxembourg,3.0,2.0,UEFA Euro qualification,Belgrade,Serbia,False,True,5.0,1.0,Serbia,2.4,1.4,2.0,1.6,1.7,1.2,0.6,0.2,31.0,0.2,2.4,0.9,2.0,1.15,1.4,0.1,0.3,30.0,33.0,96.0,1,-7.0,-3.0,0.048316339564438544,0.048316339564438544,63.0,1.1,-0.3999999999999999,0.5
2019-11-14,Türkiye,Iceland,0.0,0.0,UEFA Euro qualification,Istanbul,Turkey,False,True,0.0,0.0,Draw,1.6,0.6,2.0,0.4,1.55,0.85,0.8,0.1,31.0,1.8,1.2,1.4,1.2,1.15,1.8,0.5,0.2,31.0,,40.0,5,3.0,0.6,0.048316339564438544,0.048316339564438544,,0.6000000000000001,-0.7999999999999999,0.30000000000000004
2019-11-14,Albania,Andorra,2.0,2.0,UEFA Euro qualification,Elbasan,Albania,False,True,4.0,0.0,Draw,2.2,1.4,1.5,1.4,1.0,1.6,0.5,0.0,31.0,0.2,2.0,0.2,1.7,0.2,1.6,0.1,0.2,31.0,65.0,136.0,2,8.0,3.0,0.048316339564438544,0.048316339564438544,71.0,1.3,-0.30000000000000004,0.4
2019-11-14,France,Moldova,2.0,1.0,UEFA Euro qualification,Paris,France,False,True,3.0,1.0,France,2.6,0.4,2.4,0.5,2.05,0.8,0.8,0.1,31.0,0.0,2.8,0.3,2.4,0.35,1.7,0.1,0.1,31.0,2.0,175.0,1,4.0,3.0,0.048316339564438544,0.048316339564438544,173.0,2.1,-1.9,0.7000000000000001
2019-11-14,Martinique,Honduras,1.0,1.0,CONCACAF Nations League,Fort-de-France,Martinique,False,True,2.0,0.0,Draw,1.6,1.4,1.8,1.3,1.55,1.25,0.5,0.2,32.0,2.6,0.2,1.6,1.3,1.25,1.4,0.5,0.2,32.0,,63.0,1,-4.0,-3.0,0.048316339564438544,0.048316339564438544,,0.19999999999999996,0.0,0.0
2019-11-14,Curaçao,Costa Rica,1.0,2.0,CONCACAF Nations League,Willemstad,Curaçao,False,True,3.0,-1.0,Costa Rica,0.6,0.6,1.6,0.6,1.7,0.8,0.4,0.3,32.0,0.8,1.2,1.1,0.9,1.1,1.55,0.3,0.3,32.0,100.0,47.0,1,-1.0,-1.0,0.048316339564438544,0.048316339564438544,-53.0,0.5,-0.30000000000000004,0.10000000000000003
2019-11-14,Saint Kitts and Nevis,Grenada,0.0,0.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,False,True,0.0,0.0,Draw,2.2,1.6,2.3,1.4,1.5,1.55,0.4,0.1,32.0,1.4,0.4,1.3,2.4,1.4,2.35,0.5,0.1,32.0,,160.0,5,-1.0,-0.2,0.048316339564438544,0.048316339564438544,,0.9999999999999998,-1.0,-0.09999999999999998
2019-11-14,Belize,French Guiana,2.0,0.0,CONCACAF Nations League,Belmopan,Belize,False,True,2.0,2.0,Belize,0.6,1.8,1.0,1.3,0.95,1.55,0.4,0.1,32.0,1.2,1.4,1.5,1.2,1.6,1.2,0.4,0.2,32.0,168.0,,1,1.0,1.0,0.048316339564438544,0.048316339564438544,,-0.5,0.10000000000000009,0.0
2019-11-14,Bahamas,British Virgin Islands,3.0,0.0,CONCACAF Nations League,Nassau,Bahamas,False,True,3.0,3.0,Bahamas,2.6,1.4,1.9,2.5,2.090909090909091,2.272727272727273,0.4,0.1,35.0,1.6,3.2,1.2,3.8,0.8,4.4,0.1,0.1,32.0,201.0,208.0,1,-1.0,-1.0,0.048316339564438544,0.048316339564438544,7.0,0.7,-1.2999999999999998,0.30000000000000004
2019-11-14,Turks and Caicos Islands,Sint Maarten,3.0,2.0,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,False,True,5.0,1.0,Turks and Caicos Islands,2.2,3.0,1.5,5.0,1.1333333333333333,4.466666666666667,0.2,0.1,35.0,1.8,3.2,1.3,4.9,1.3333333333333333,4.25,0.1,0.2,31.0,204.0,,1,-8.0,-3.0,0.048316339564438544,0.048316339564438544,,0.19999999999999996,0.09999999999999964,0.1
2019-11-14,Bulgaria,Paraguay,0.0,1.0,Friendly,Sofia,Bulgaria,False,False,1.0,-1.0,Paraguay,0.6,3.2,0.8,2.2,0.9,1.6,0.0,0.5,31.0,1.0,1.2,1.1,1.1,1.15,1.4,0.2,0.5,32.0,61.0,41.0,0,10.0,3.0,0.048316339564438544,0.00966326791288771,-20.0,-0.30000000000000004,1.1,-0.2
2019-11-14,Cambodia,Mongolia,1.0,1.0,Friendly,Phnom Penh,Cambodia,False,False,2.0,0.0,Draw,0.6,4.2,0.9,3.0,0.85,2.5,0.3,0.1,30.0,0.6,2.2,1.2,2.3,1.6,2.2,0.3,0.0,30.0,172.0,186.0,0,0.0,0.0,0.048316339564438544,0.00966326791288771,14.0,-0.29999999999999993,0.7000000000000002,0.0
2019-11-14,Ecuador,Trinidad and Tobago,3.0,0.0,Friendly,Portoviejo,Ecuador,False,False,3.0,3.0,Ecuador,1.4,1.8,1.0,1.8,1.2,1.6,0.2,0.3,32.0,3.4,1.6,1.9,1.9,1.25,1.3,0.1,0.3,4.0,63.0,102.0,1,-5.0,-3.0,0.048316339564438544,0.00966326791288771,39.0,-0.8999999999999999,-0.09999999999999987,0.1
2019-11-14,Qatar,Singapore,2.0,0.0,Friendly,Doha,Qatar,False,False,2.0,2.0,Qatar,2.0,0.6,1.9,0.9,1.85,0.7,0.5,0.2,30.0,1.0,1.8,1.7,1.9,1.4,1.45,0.3,0.3,30.0,57.0,159.0,2,0.0,0.0,0.048316339564438544,0.00966326791288771,102.0,0.19999999999999996,-0.9999999999999999,0.2
2019-11-14,Republic of Ireland,New Zealand,3.0,1.0,Friendly,Dublin,Republic of Ireland,False,False,4.0,2.0,Republic of Ireland,1.2,0.8,0.9,0.5,0.75,1.0,0.4,0.5,30.0,0.8,1.2,1.3,1.5,1.05,1.15,0.3,0.2,365.0,36.0,121.0,0,-0.0,-0.0,0.048316339564438544,0.00966326791288771,85.0,-0.4,-1.0,0.10000000000000003
2019-11-14,Ukraine,Estonia,1.0,0.0,Friendly,Zaporizhia,Ukraine,False,False,1.0,1.0,Ukraine,2.0,0.6,1.8,0.8,1.6,0.8,0.6,0.3,31.0,0.2,3.4,0.5,2.2,0.6,1.8,0.2,0.2,32.0,22.0,104.0,2,2.0,1.0,0.048316339564438544,0.00966326791288771,82.0,1.3,-1.4000000000000001,0.39999999999999997
2019-11-14,Maldives,Philippines,1.0,2.0,FIFA World Cup qualification,Malé,Maldives,False,True,3.0,-1.0,Philippines,0.6,2.6,0.8,2.3,1.15,2.4,0.3,0.0,35.0,1.4,2.2,1.1,2.3,1.15,1.75,0.1,0.1,30.0,154.0,126.0,2,-7.0,-3.0,0.048316339564438544,0.048316339564438544,-28.0,-0.30000000000000004,0.0,0.19999999999999998
2019-11-14,Syria,China PR,2.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,True,3.0,1.0,Syria,2.8,1.4,2.2,1.5,1.4,1.55,0.4,0.3,30.0,3.4,0.2,2.4,0.7,1.7,0.65,0.7,0.1,30.0,83.0,69.0,5,4.0,0.8,0.048316339564438544,0.048316339564438544,-14.0,-0.19999999999999973,0.8,-0.29999999999999993
2019-11-14,Jordan,Australia,0.0,1.0,FIFA World Cup qualification,Amman,Jordan,False,True,1.0,-1.0,Australia,1.4,1.0,1.6,0.8,1.25,1.0,0.5,0.3,30.0,3.0,0.6,2.6,0.6,2.15,0.85,0.6,0.1,30.0,98.0,44.0,5,-1.0,-0.2,0.048316339564438544,0.048316339564438544,-54.0,-1.0,0.20000000000000007,-0.09999999999999998
2019-11-14,Kuwait,Taiwan,9.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,True,9.0,9.0,Kuwait,1.6,1.0,1.4,0.7,1.1,1.05,0.4,0.4,30.0,1.4,2.2,1.0,1.6,1.15,1.55,0.3,0.2,30.0,156.0,,0,5.0,3.0,0.048316339564438544,0.048316339564438544,,0.3999999999999999,-0.9000000000000001,0.10000000000000003
2019-11-14,Iraq,Iran,2.0,1.0,FIFA World Cup qualification,Amman,Jordan,True,True,3.0,1.0,Iraq,1.4,0.4,1.2,0.6,1.2,0.85,0.5,0.3,30.0,4.4,0.4,2.9,0.5,2.2,0.55,0.6,0.2,30.0,74.0,,6,-9.0,-1.5,0.048316339564438544,0.048316339564438544,,-1.7,0.09999999999999998,-0.09999999999999998
2019-11-14,Hong Kong,Bahrain,0.0,0.0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,True,0.0,0.0,Draw,1.2,1.6,0.9,1.3,0.9,1.25,0.2,0.3,35.0,1.2,0.8,1.0,0.6,1.35,0.65,0.6,0.2,30.0,145.0,101.0,2,-1.0,-0.5,0.048316339564438544,0.048316339564438544,-44.0,-0.09999999999999998,0.7000000000000001,-0.39999999999999997
2019-11-14,Uzbekistan,Saudi Arabia,2.0,3.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,True,5.0,-1.0,Saudi Arabia,2.2,0.8,1.8,0.8,1.45,0.95,0.5,0.2,5.0,1.2,1.2,1.1,1.3,1.2,1.1,0.2,0.4,30.0,85.0,69.0,2,-6.0,-3.0,0.048316339564438544,0.048316339564438544,-16.0,0.7,-0.5,0.3
2019-11-14,Yemen,Palestine,1.0,0.0,FIFA World Cup qualification,Muharraq,Bahrain,True,True,1.0,1.0,Yemen,1.4,2.4,0.8,2.4,0.65,2.0,0.1,0.3,35.0,1.4,1.0,1.1,1.2,0.95,1.25,0.3,0.4,30.0,141.0,99.0,4,1.0,0.25,0.048316339564438544,0.048316339564438544,-42.0,-0.30000000000000004,1.2,-0.19999999999999998
2019-11-14,Afghanistan,India,1.0,1.0,FIFA World Cup qualification,Dushanbe,Tajikistan,True,True,2.0,0.0,Draw,0.6,2.4,0.9,2.2,0.85,1.9,0.2,0.3,35.0,1.0,1.8,1.1,1.7,1.55,1.2,0.1,0.4,30.0,149.0,106.0,3,3.0,1.0,0.048316339564438544,0.048316339564438544,-43.0,-0.20000000000000007,0.5000000000000002,0.1
2019-11-14,Oman,Bangladesh,4.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,True,5.0,3.0,Oman,1.6,0.8,1.4,1.0,1.05,0.95,0.5,0.1,30.0,1.4,1.0,1.0,0.7,0.8,1.9,0.5,0.2,30.0,84.0,184.0,0,-5.0,-3.0,0.048316339564438544,0.048316339564438544,100.0,0.3999999999999999,0.30000000000000004,0.0
2019-11-14,Myanmar,Tajikistan,4.0,3.0,FIFA World Cup qualification,Mandalay,Myanmar,False,True,7.0,1.0,Myanmar,0.6,3.0,0.6,2.1,0.95,2.15,0.2,0.2,35.0,0.4,1.0,0.9,1.0,1.05,1.4,0.4,0.1,5.0,147.0,116.0,2,-3.0,-1.5,0.048316339564438544,0.048316339564438544,-31.0,-0.30000000000000004,1.1,-0.2
2019-11-14,Kyrgyzstan,Japan,0.0,2.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,True,2.0,-2.0,Japan,2.4,1.4,2.0,1.5,1.65,1.35,0.4,0.1,5.0,2.8,0.2,1.9,0.7,1.8,0.75,0.6,0.3,30.0,,28.0,1,3.0,3.0,0.048316339564438544,0.048316339564438544,,0.10000000000000009,0.8,-0.19999999999999996
2019-11-14,Vietnam,United Arab Emirates,1.0,0.0,FIFA World Cup qualification,Hanoi,Vietnam,False,True,1.0,1.0,Vietnam,1.0,0.6,1.4,1.1,1.5,0.8,0.4,0.3,30.0,3.4,0.8,2.3,1.1,1.65,1.0,0.7,0.1,30.0,97.0,67.0,2,-6.0,-3.0,0.048316339564438544,0.048316339564438544,-30.0,-0.8999999999999999,0.0,-0.29999999999999993
2019-11-14,Malaysia,Thailand,2.0,1.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,True,3.0,1.0,Malaysia,2.2,1.0,2.7,0.9,2.05,0.9,0.7,0.0,5.0,1.4,0.8,1.2,1.3,1.55,1.05,0.3,0.4,30.0,158.0,109.0,9,5.0,0.5555555555555556,0.048316339564438544,0.048316339564438544,-49.0,1.5000000000000002,-0.4,0.39999999999999997
2019-11-14,Lebanon,South Korea,0.0,0.0,FIFA World Cup qualification,Beirut,Lebanon,False,True,0.0,0.0,Draw,1.2,1.2,1.2,1.1,0.85,0.95,0.4,0.1,30.0,2.6,0.6,1.9,0.6,1.7,0.5,0.6,0.3,30.0,91.0,,6,-5.0,-0.8333333333333334,0.048316339564438544,0.048316339564438544,,-0.7,0.5000000000000001,-0.19999999999999996
2019-11-14,Turkmenistan,North Korea,3.0,1.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,True,4.0,2.0,Turkmenistan,0.8,1.0,0.9,1.9,1.0,1.65,0.2,0.2,30.0,1.0,0.0,1.3,2.1,1.15,1.75,0.5,0.1,30.0,133.0,,3,12.0,3.0,0.048316339564438544,0.048316339564438544,,-0.4,-0.20000000000000018,-0.3
2019-11-15,Morocco,Mauritania,0.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,True,0.0,0.0,Draw,1.2,1.2,1.1,1.0,1.1,0.85,0.4,0.3,31.0,0.2,1.0,0.8,1.4,0.8,1.25,0.2,0.3,31.0,42.0,105.0,0,2.0,2.0,0.04837758144104699,0.04837758144104699,63.0,0.30000000000000004,-0.3999999999999999,0.2
2019-11-15,Zimbabwe,Botswana,0.0,0.0,African Cup of Nations qualification,Harare,Zimbabwe,False,True,0.0,0.0,Draw,0.8,1.6,0.9,1.1,1.1,1.05,0.2,0.5,66.0,0.0,0.6,0.5,0.9,0.95,0.95,0.1,0.4,32.0,117.0,146.0,7,-12.0,-1.7142857142857142,0.04837758144104699,0.04837758144104699,29.0,0.4,0.20000000000000007,0.1
2019-11-15,Tanzania,Equatorial Guinea,2.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,True,3.0,1.0,Tanzania,0.8,1.6,0.8,1.3,0.8,1.3,0.1,0.4,32.0,1.2,1.2,1.1,1.0,1.1,1.1,0.3,0.3,33.0,133.0,135.0,0,-0.0,-0.0,0.04837758144104699,0.04837758144104699,2.0,-0.30000000000000004,0.30000000000000004,-0.19999999999999998
2019-11-15,Tunisia,Libya,4.0,1.0,African Cup of Nations qualification,Radès,Tunisia,False,True,5.0,3.0,Tunisia,0.4,0.8,0.8,0.7,1.25,0.75,0.2,0.5,34.0,0.8,0.8,1.5,1.3,1.25,1.0,0.2,0.4,31.0,29.0,103.0,2,1.0,0.5,0.04837758144104699,0.04837758144104699,74.0,-0.7,-0.6000000000000001,0.0
2019-11-15,Denmark,Gibraltar,6.0,0.0,UEFA Euro qualification,Copenhagen,Denmark,False,True,6.0,6.0,Denmark,3.2,0.2,2.4,0.8,1.65,0.65,0.5,0.5,31.0,0.4,3.2,0.4,3.1,0.45,3.05,0.0,0.0,31.0,14.0,196.0,1,-4.0,-3.0,0.04837758144104699,0.04837758144104699,182.0,2.0,-2.3,0.5
2019-11-15,Switzerland,Georgia,1.0,0.0,UEFA Euro qualification,St. Gallen,Switzerland,False,True,1.0,1.0,Switzerland,1.4,0.4,1.8,1.1,1.75,1.05,0.4,0.3,31.0,1.2,1.8,1.2,1.4,1.55,0.85,0.3,0.4,31.0,13.0,90.0,1,-5.0,-3.0,0.04837758144104699,0.04837758144104699,77.0,0.6000000000000001,-0.2999999999999998,0.10000000000000003
2019-11-15,Norway,Faroe Islands,4.0,0.0,UEFA Euro qualification,Oslo,Norway,False,True,4.0,4.0,Norway,1.4,0.6,1.6,1.1,1.45,0.9,0.3,0.6,31.0,0.2,2.6,0.5,2.6,0.75,2.0,0.1,0.1,31.0,45.0,110.0,1,-4.0,-3.0,0.04837758144104699,0.04837758144104699,65.0,1.1,-1.5,0.19999999999999998
2019-11-15,Spain,Malta,7.0,0.0,UEFA Euro qualification,Cádiz,Spain,False,True,7.0,7.0,Spain,2.2,0.6,2.2,0.8,2.25,1.0,0.7,0.2,31.0,0.0,2.4,0.3,2.4,0.4,2.3,0.1,0.1,31.0,8.0,182.0,1,6.0,3.0,0.04837758144104699,0.04837758144104699,174.0,1.9000000000000001,-1.5999999999999999,0.6
2019-11-15,Romania,Sweden,0.0,2.0,UEFA Euro qualification,Bucharest,Romania,False,True,2.0,-2.0,Sweden,2.0,0.6,2.1,0.8,1.75,0.85,0.6,0.2,31.0,2.0,1.0,2.0,1.2,1.55,1.1,0.4,0.4,31.0,29.0,18.0,2,-1.0,-0.5,0.04837758144104699,0.04837758144104699,-11.0,0.10000000000000009,-0.3999999999999999,0.19999999999999996
2019-11-15,Finland,Liechtenstein,3.0,0.0,UEFA Euro qualification,Helsinki,Finland,False,True,3.0,3.0,Finland,1.6,1.2,1.4,1.0,1.3,0.75,0.6,0.0,31.0,0.4,2.8,0.4,2.9,0.55,2.75,0.0,0.3,31.0,55.0,181.0,2,-9.0,-3.0,0.04837758144104699,0.04837758144104699,126.0,0.9999999999999999,-1.9,0.6
2019-11-15,Brazil,Argentina,0.0,1.0,Superclásico de las Américas,Riyadh,Saudi Arabia,True,False,1.0,-1.0,Argentina,1.4,1.2,1.7,0.6,2.1,0.4,0.4,0.5,33.0,2.8,0.8,1.9,0.9,2.0,0.9,0.5,0.3,33.0,3.0,9.0,12,-1.0,-0.08333333333333333,0.04837758144104699,0.0096755162882094,6.0,-0.19999999999999996,-0.30000000000000004,-0.09999999999999998
2019-11-15,Bosnia and Herzegovina,Italy,0.0,3.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,True,3.0,-3.0,Italy,2.6,1.8,1.7,1.5,1.3,0.9,0.3,0.2,31.0,2.8,0.6,2.6,0.3,1.7,0.7,0.9,0.1,31.0,48.0,15.0,1,7.0,3.0,0.04837758144104699,0.04837758144104699,-33.0,-0.9000000000000001,1.2,-0.6000000000000001
2019-11-15,Armenia,Greece,0.0,1.0,UEFA Euro qualification,Yerevan,Armenia,False,True,1.0,-1.0,Greece,1.8,2.2,2.1,1.9,1.75,1.4,0.4,0.2,31.0,1.0,1.6,1.0,1.6,0.8,1.35,0.2,0.2,31.0,99.0,58.0,2,-6.0,-3.0,0.04837758144104699,0.04837758144104699,-41.0,1.1,0.2999999999999998,0.2
2019-11-15,United States,Canada,4.0,1.0,CONCACAF Nations League,Orlando,United States,False,True,5.0,3.0,United States,1.6,1.4,2.3,0.8,1.65,1.1,0.6,0.1,31.0,3.6,0.6,3.3,0.7,2.65,0.75,0.8,0.0,31.0,,69.0,4,3.0,0.75,0.04837758144104699,0.04837758144104699,,-1.0,0.10000000000000009,-0.20000000000000007
2019-11-15,Panama,Mexico,0.0,3.0,CONCACAF Nations League,Panama City,Panama,False,True,3.0,-3.0,Mexico,1.0,1.6,1.1,1.6,0.85,2.05,0.3,0.1,31.0,2.6,1.2,2.2,1.0,2.25,1.2,0.8,0.1,31.0,80.0,11.0,10,3.0,0.3,0.04837758144104699,0.04837758144104699,-69.0,-1.1,0.6000000000000001,-0.5
